1,10,1,3,5,67,94
2,10,1,9,0,77,103
3,10,1,1,2,147,170
4,10,1,2,6,113,124
5,10,1,9,1,59,69
6,10,1,8,0,74,170
7,10,1,1,6,77,88
8,10,1,9,4,68,96
9,10,1,6,7,149,170
10,10,1,7,5,65,81
11,10,2,6,1,94,104
12,10,2,8,1,114,124
13,10,2,3,5,144,170
14,10,2,4,2,76,105
15,10,2,9,3,79,89
16,10,2,7,1,109,170
17,10,2,8,2,115,144
18,10,2,4,9,96,106
19,10,2,3,5,148,170
20,10,2,4,1,90,140
21,10,3,0,6,122,163
22,10,3,7,2,40,79
23,10,3,4,8,141,164
24,10,3,6,8,150,170
25,10,3,8,5,99,109
26,10,3,6,2,144,170
27,10,3,4,8,42,118
28,10,3,9,2,124,170
29,10,3,9,2,147,160
30,10,3,1,7,115,125
31,10,4,3,2,149,161
32,10,4,7,3,77,88
33,10,4,6,1,138,152
34,10,4,8,4,112,122
35,10,4,8,7,119,133
36,10,4,5,3,67,161
37,10,4,5,4,79,89
38,10,4,9,7,41,58
39,10,4,0,9,146,156
40,10,4,3,6,140,170
41,10,5,7,8,66,136
42,10,5,4,7,114,170
43,10,5,4,6,135,145
44,10,5,0,7,75,97
45,10,5,9,0,139,157
46,10,5,4,7,102,170
47,10,5,0,4,117,140
48,10,5,1,6,69,79
49,10,5,7,9,145,170
50,10,5,2,7,54,64
51,10,6,0,3,93,113
52,10,6,7,5,41,59
53,10,6,7,9,132,142
54,10,6,1,2,149,170
55,10,6,5,7,48,71
56,10,6,6,3,137,170
57,10,6,5,8,44,99
58,10,6,4,9,98,128
59,10,6,9,5,143,170
60,10,6,2,5,79,96
61,10,7,4,9,121,131
62,10,7,5,6,78,88
63,10,7,3,0,128,170
64,10,7,3,4,111,121
65,10,7,2,6,68,98
66,10,7,9,3,60,138
67,10,7,9,0,81,91
68,10,7,3,1,126,136
69,10,7,1,5,142,160
70,10,7,1,9,105,160
71,10,8,4,5,148,170
72,10,8,4,7,115,143
73,10,8,2,3,125,165
74,10,8,6,9,74,91
75,10,8,6,5,88,126
76,10,8,1,7,95,169
77,10,8,0,9,119,137
78,10,8,9,4,43,97
79,10,8,0,9,141,151
80,10,8,7,2,130,140
81,10,9,1,0,65,75
82,10,9,3,8,41,51
83,10,9,4,6,122,148
84,10,9,8,5,148,170
85,10,9,5,7,108,157
86,10,9,0,8,130,170
87,10,9,2,5,46,89
88,10,9,9,8,71,89
89,10,9,8,6,140,150
90,10,9,3,9,44,76
91,10,10,5,6,92,141
92,10,10,9,4,78,120
93,10,10,9,3,119,136
94,10,10,1,5,111,121
95,10,10,9,1,128,170
96,10,10,8,5,53,120
97,10,10,1,9,84,94
98,10,10,9,3,99,109
99,10,10,5,4,139,170
100,10,10,9,5,69,79
1,10,1,3,5,67,94
2,10,1,9,0,77,103
3,10,1,1,2,147,170
4,10,1,2,6,113,124
5,10,1,9,1,59,69
6,10,1,8,0,74,170
7,10,1,1,6,77,88
8,10,1,9,4,68,96
9,10,1,6,7,149,170
10,10,1,7,5,65,81
11,10,2,6,1,94,104
12,10,2,8,1,114,124
13,10,2,3,5,144,170
14,10,2,4,2,76,105
15,10,2,9,3,79,89
16,10,2,7,1,109,170
17,10,2,8,2,115,144
18,10,2,4,9,96,106
19,10,2,3,5,148,170
20,10,2,4,1,90,140
21,10,3,0,6,122,163
22,10,3,7,2,40,79
23,10,3,4,8,141,164
24,10,3,6,8,150,170
25,10,3,8,5,99,109
26,10,3,6,2,144,170
27,10,3,4,8,42,118
28,10,3,9,2,124,170
29,10,3,9,2,147,160
30,10,3,1,7,115,125
31,10,4,3,2,149,161
32,10,4,7,3,77,88
33,10,4,6,1,138,152
34,10,4,8,4,112,122
35,10,4,8,7,119,133
36,10,4,5,3,67,161
37,10,4,5,4,79,89
38,10,4,9,7,41,58
39,10,4,0,9,146,156
40,10,4,3,6,140,170
41,10,5,7,8,66,136
42,10,5,4,7,114,170
43,10,5,4,6,135,145
44,10,5,0,7,75,97
45,10,5,9,0,139,157
